user_id,num_transactions_Fri,num_transactions_Mon,num_transactions_Sat,num_transactions_Sun,num_transactions_Thu,num_transactions_Tue,num_transactions_Wed,INBOUND_count,OUTBOUND_count,CANCELLED_count,COMPLETED_count,DECLINED_count,FAILED_count,PENDING_count,REVERTED_count,is_user_engaged,median_usd,mean_usd,min_usd,max_usd,std_usd
user_11039,26,17,23,21,19,16,14,31,105,0,128,3,0,0,5,ENGAGED,14.645,31.708235294117657,0.18,214.84,43.36171914526816
user_15155,5,3,3,4,4,8,12,5,34,0,31,4,0,1,3,ENGAGED,8.91,22.91358974358974,0.0,229.79,40.44533344282063
user_17831,5,4,3,1,7,6,4,13,17,0,26,0,0,2,2,ENGAGED,89.35,109.60033333333332,1.0,250.0,83.63461857402704
user_15743,6,7,14,4,13,7,7,9,49,0,38,1,0,12,7,ENGAGED,8.835,19.921379310344825,0.0,255.32,43.09296818317411
user_18296,49,30,63,19,75,85,95,260,156,0,319,26,49,16,6,ENGAGED,79.33500000000001,223.88528846153804,0.0,1690.38,272.86899584314585
user_18117,12,10,4,12,12,11,7,16,52,0,62,3,0,0,3,ENGAGED,13.27,58.91544117647058,0.0,457.31,104.97593264234816
user_13030,1,4,0,6,0,3,0,11,3,0,14,0,0,0,0,ENGAGED,10.0,18.571428571428573,10.0,70.0,17.032612545052807
user_18516,1,5,0,2,0,2,0,5,5,0,8,1,0,0,1,ENGAGED,10.0,15.299000000000001,1.0,35.0,12.084729068815182
user_18883,0,2,0,1,3,0,7,7,6,0,9,1,1,0,2,ENGAGED,25.99,43.612307692307695,1.0,102.9,43.44874090117498
user_16396,0,3,0,3,1,1,0,3,5,0,8,0,0,0,0,ENGAGED,18.38,39.974999999999994,7.23,104.22,40.75659806355635
user_13793,7,2,1,14,0,0,0,5,19,0,23,0,0,0,1,ENGAGED,24.979999999999997,42.36833333333333,0.85,170.21,50.78999915822753
user_16735,9,3,4,3,5,4,5,16,17,0,22,1,5,0,5,ENGAGED,34.04,81.5478787878788,0.85,510.64,121.23473756409443
user_10196,18,45,22,32,26,21,26,13,177,0,171,8,0,5,6,ENGAGED,0.81,5.404736842105252,0.0,85.11,12.431815588210375
user_19135,80,102,134,122,73,106,95,24,688,0,686,19,1,4,2,ENGAGED,10.1,82.51515449438176,0.02,3319.15,279.2361984027659
user_12609,0,1,1,0,0,2,6,5,5,0,8,0,0,0,2,ENGAGED,33.51,81.607,0.85,425.53,128.15443427105177
user_16817,45,80,37,85,67,58,40,69,343,2,395,7,0,4,4,ENGAGED,6.38,2080.0521844660184,0.0,851064.53,41928.23701908057
user_17673,29,23,85,46,26,14,36,114,145,0,250,5,0,2,2,ENGAGED,0.85,10.357142857142867,0.01,221.28,23.442627135176046
user_18848,2,0,0,0,1,0,0,2,1,0,2,0,0,0,1,ENGAGED,4.99,8.663333333333334,1.0,20.0,10.01848458267683
user_10941,123,69,113,105,99,83,90,26,656,0,655,21,2,0,4,ENGAGED,2.13,9.97079178885634,0.0,340.43,35.81134446816227
user_14244,0,0,3,1,8,5,0,5,12,0,10,2,2,0,3,ENGAGED,10.0,24.75529411764706,0.98,100.0,36.320420240831304
user_14820,5,0,0,1,1,0,4,7,4,0,10,0,0,0,1,ENGAGED,20.0,44.24545454545454,1.0,100.0,44.60854993465633
user_18826,2,1,1,4,1,1,1,4,7,0,8,1,0,2,0,ENGAGED,17.38,21.179999999999996,7.5,50.0,13.157938288348976
user_18350,6,20,18,11,10,21,23,21,88,2,94,4,0,0,9,ENGAGED,16.54,67.42119266055049,0.0,847.66,120.65058085480327
user_18898,2,2,5,6,3,3,1,3,19,0,22,0,0,0,0,ENGAGED,5.175,8.412272727272729,0.04,51.88,11.215581394529488
user_16479,2,11,13,16,7,11,9,12,57,0,61,3,1,1,3,ENGAGED,34.04,115.32637681159422,0.0,936.17,198.0320734047229
user_14628,7,2,8,1,2,10,2,14,18,0,31,0,0,0,1,ENGAGED,344.685,246.67500000000004,0.85,382.98,163.16722293006544
user_14019,31,15,63,47,13,21,15,43,162,0,161,37,1,1,5,ENGAGED,16.17,45.446926829268286,0.0,595.75,88.16005143175964
user_17520,8,7,8,7,0,16,4,9,41,0,36,9,1,0,4,ENGAGED,4.26,12.0692,0.0,54.9,16.31220287429766
user_19187,0,2,3,0,0,0,0,3,2,0,2,1,0,0,2,ENGAGED,1.0,6.42,0.55,20.0,8.595391206920137
user_14171,0,0,3,1,0,0,0,2,2,0,3,0,0,0,1,ENGAGED,9.995000000000001,10.2475,1.0,20.0,8.77221133276363
user_15210,3,2,3,0,1,1,5,9,6,1,11,0,1,0,2,ENGAGED,11.0,44.31666666666667,0.49,150.0,55.01888217001591
user_18586,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,ENGAGED,11.3,11.3,11.3,11.3,
user_15136,27,59,20,15,20,13,21,42,133,0,169,4,0,1,1,ENGAGED,7.91,13.106799999999998,0.0,63.83,12.891479545558884
user_18661,2,5,3,0,5,0,4,5,14,0,9,5,0,0,5,ENGAGED,3.56,7.8705263157894745,0.0,39.85,11.15563707712344
user_12912,10,7,22,16,10,2,2,7,62,0,66,2,0,0,1,ENGAGED,12.26,135.16130434782616,0.85,2277.15,436.7993961995969
user_18619,16,33,5,1,12,12,15,12,82,0,55,31,1,4,3,ENGAGED,5.99,31.376489361702134,0.0,149.33,48.120864625171464
user_15262,28,24,26,20,12,19,17,47,99,2,130,3,6,1,4,ENGAGED,5.359999999999999,12.798972602739715,0.18,102.13,20.096278150167493
user_17667,0,0,2,0,0,1,0,3,0,0,1,0,1,0,1,ENGAGED,0.11,3.8699999999999997,0.11,11.39,6.512511036458978
user_16549,1,0,2,0,4,0,0,5,2,0,4,0,1,0,2,ENGAGED,11.39,165.96142857142857,0.11,569.31,238.68374469358477
user_12613,2,1,0,0,1,0,2,5,1,0,5,0,0,0,1,ENGAGED,6.220000000000001,10.393333333333333,0.11,34.16,12.232686813070409
user_11730,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,NOT_ENGAGED,56.93,56.93,56.93,56.93,
user_17963,3,0,0,3,0,1,0,5,2,0,5,0,0,0,2,ENGAGED,69.79,51.71142857142858,0.85,103.67,43.85601533373023
user_17225,7,1,5,8,5,13,9,6,42,0,45,3,0,0,0,ENGAGED,20.12,42.52770833333334,0.0,213.36,54.74120468514743
user_16413,20,5,17,9,26,12,11,32,68,0,91,5,1,0,3,ENGAGED,3.98,12.567100000000007,0.0,159.07,28.019022805583315
user_15056,0,0,0,6,0,0,0,2,4,0,6,0,0,0,0,NOT_ENGAGED,11.875,10.258333333333333,0.13,13.9,5.320072994486698
user_10805,8,13,3,10,11,19,9,15,58,0,46,19,2,0,6,ENGAGED,9.94,52.06684931506849,0.0,297.87,74.29158788323944
user_10023,16,4,14,7,12,6,9,4,64,0,63,2,0,0,3,NOT_ENGAGED,5.125,33.44838235294118,0.0,994.16,125.7622217272026
user_11527,16,12,22,23,21,33,22,23,126,0,132,7,2,1,7,ENGAGED,1.19,3.7304697986577215,0.0,39.77,6.112678045333815
user_11508,6,7,12,14,6,10,17,22,50,0,64,4,2,0,2,ENGAGED,30.405,57.88430555555553,0.2,298.25,71.8307410715721
user_10981,16,9,23,33,16,5,12,20,94,0,102,1,0,2,9,ENGAGED,7.27,28.465701754385965,0.0,338.01,53.53591079899925
user_10894,1,0,2,1,8,3,15,10,20,0,20,4,3,0,3,ENGAGED,20.355,78.859,0.2,397.66,124.29790328494879
user_10320,9,29,22,21,8,18,19,25,101,0,104,15,3,0,4,ENGAGED,23.27,33.60920634920636,0.03,165.35,38.187782624356174
user_10640,3,10,14,9,15,5,12,10,58,0,62,4,0,0,2,ENGAGED,6.04,16.399117647058834,0.2,198.83,34.67499717462973
user_11470,34,40,34,26,38,38,34,12,232,0,235,1,2,0,6,ENGAGED,0.2,7.122950819672151,0.0,139.18,20.428893126755614
user_10569,27,25,30,44,34,30,35,32,193,0,191,20,0,8,6,ENGAGED,10.72,50.75662222222222,0.0,795.33,109.62844079615849
user_10545,7,8,11,6,7,19,6,18,46,0,41,9,4,0,10,ENGAGED,3.98,34.07578125000001,0.0,298.25,72.73069173337264
user_10472,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,NOT_ENGAGED,3.98,3.98,3.98,3.98,
user_11294,47,15,38,17,45,27,34,103,120,0,136,8,64,3,12,ENGAGED,2.78,4.245246636771301,0.0,39.77,5.328777035225676
user_10146,8,1,3,0,0,2,0,6,8,0,11,1,0,0,2,NOT_ENGAGED,9.175,13.975714285714286,0.2,59.65,15.620194874331366
user_11029,27,3,28,10,23,21,27,25,114,0,128,5,0,0,6,ENGAGED,3.33,12.547266187050369,0.09,99.42,20.827698523971456
user_10863,82,64,90,68,73,54,56,115,372,0,459,9,6,3,10,ENGAGED,4.97,13.57034907597537,0.0,397.66,30.5740283500339
user_11506,192,85,167,155,174,117,165,557,498,0,927,55,44,2,27,ENGAGED,4.55,12.371914691943148,0.0,198.83,19.94685010616465
user_11750,0,0,0,4,4,4,2,7,7,0,6,4,1,0,3,ENGAGED,2.8449999999999998,4.9557142857142855,0.2,19.88,6.3860987420221695
user_10704,10,12,5,7,11,16,7,24,44,0,53,10,3,1,1,ENGAGED,5.335,8.324117647058824,0.0,79.53,13.509114251739438
user_10951,19,17,14,21,16,27,20,44,90,0,91,22,10,3,8,ENGAGED,11.93,47.975223880597014,0.0,311.94,78.58971871876986
user_10936,16,16,13,18,14,22,14,14,99,0,91,14,1,3,4,ENGAGED,17.02,142.27761061946904,0.0,1988.32,371.068149683341
user_12492,2,0,17,0,8,10,4,28,13,0,6,3,9,0,23,NOT_ENGAGED,3.98,6.971951219512196,0.0,29.82,7.7799550832611475
user_13300,1,0,3,9,4,1,5,16,7,0,15,1,6,0,1,ENGAGED,9.94,11.31304347826087,0.2,25.25,7.972396944675939
user_10286,27,18,4,13,17,24,24,48,79,2,104,1,9,0,11,ENGAGED,8.95,14.382204724409455,0.0,159.07,20.177765852124264
user_10288,16,11,22,15,15,23,22,26,98,0,108,6,1,0,9,ENGAGED,13.9,48.710967741935455,0.0,397.66,76.60268180173891
user_12403,3,5,2,9,2,3,0,6,18,0,24,0,0,0,0,NOT_ENGAGED,3.48,7.555416666666665,0.6,25.51,8.600507052376098
user_12748,19,7,46,23,15,10,17,5,132,0,126,2,1,6,2,ENGAGED,3.06,12.244087591240875,0.0,198.83,34.01561020444153
user_10731,13,30,36,41,24,14,18,94,82,0,164,11,0,0,1,ENGAGED,19.88,38.46761363636365,0.88,394.62,46.23091750875489
user_12907,5,3,5,5,10,8,5,17,24,0,36,1,3,0,1,ENGAGED,58.53,93.07414634146342,0.2,994.16,158.6953302711773
user_11663,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,NOT_ENGAGED,3.98,3.98,3.98,3.98,
user_11551,4,10,7,0,1,7,0,6,23,0,22,4,2,0,1,NOT_ENGAGED,2.51,15.373793103448278,0.01,119.3,35.28211317507105
user_10739,1,2,0,0,0,3,0,1,5,0,2,0,0,0,4,NOT_ENGAGED,0.0,0.995,0.0,3.98,1.6649534528028103
user_10337,0,0,0,0,3,0,0,3,0,0,1,0,0,0,2,NOT_ENGAGED,3.98,2.72,0.2,3.98,2.1823840175367852
user_11408,19,31,16,16,18,28,28,44,112,0,133,5,6,0,12,ENGAGED,18.35,79.97179487179486,0.0,1789.49,214.83615587003902
user_11464,42,28,33,52,20,23,27,76,149,1,187,19,1,0,17,ENGAGED,15.05,33.38048888888888,0.0,336.26,68.12280747606219
user_11128,6,2,4,11,1,2,11,6,31,0,28,4,0,0,5,ENGAGED,2.44,4.462972972972972,0.0,29.82,6.7879520986593365
user_11221,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,NOT_ENGAGED,0.2,0.2,0.2,0.2,
user_11077,115,97,103,50,93,161,68,237,450,0,621,15,18,0,33,ENGAGED,198.83,559.7601455604073,0.0,10802.81,1021.5363513645331
user_11250,5,3,2,3,2,0,1,6,10,0,13,0,0,0,3,ENGAGED,7.1,14.68,0.2,79.53,20.51335889934492
user_12861,9,11,12,7,4,6,1,19,31,0,35,2,9,1,3,ENGAGED,19.88,45.1012,0.0,298.25,65.72304536772593
user_10829,51,36,28,29,34,28,26,32,200,0,191,18,7,5,11,ENGAGED,8.015,247.67017241379327,0.0,2982.48,548.919862927174
user_11892,19,38,29,34,10,29,29,34,154,1,166,10,5,1,5,ENGAGED,8.26,19.251489361702127,0.0,178.95,29.067505736621936
user_13045,7,4,3,9,3,2,0,13,15,0,25,1,0,0,2,ENGAGED,33.745,48.34214285714285,0.2,125.26,48.96357220062179
user_11961,11,1,20,6,5,11,4,11,47,0,47,5,1,0,5,ENGAGED,9.989999999999998,40.418620689655185,0.0,428.6,83.39004792420359
user_11698,30,20,54,27,25,35,40,34,197,0,187,18,2,7,17,ENGAGED,0.86,6.389004329004331,0.0,59.65,10.989355060989835
user_12562,30,11,12,23,22,11,13,18,104,0,111,5,1,0,5,ENGAGED,6.654999999999999,19.67491803278689,0.0,328.07,45.65964906208287
user_10359,20,26,22,26,18,28,19,42,117,0,136,17,2,1,3,ENGAGED,11.1,21.63786163522013,0.2,133.49,24.18337354791405
user_11474,13,13,14,10,9,17,14,20,70,0,79,5,0,0,6,ENGAGED,7.13,18.507999999999996,0.2,119.3,24.773724037710384
user_13197,6,0,9,4,9,8,28,15,49,0,50,7,5,0,2,ENGAGED,11.51,79.59953125000001,0.2,644.97,151.0233484043737
user_11844,17,7,9,2,2,9,2,12,36,0,28,5,0,1,14,ENGAGED,3.92,6.247708333333335,0.0,39.77,7.968356364217348
user_11485,32,37,38,35,40,23,22,26,201,0,224,1,0,0,2,ENGAGED,4.77,14.376828193832594,0.14,103.74,20.798179051110054
user_10778,11,23,4,7,14,16,18,23,70,0,72,12,1,0,8,ENGAGED,3.98,9.449247311827964,0.0,59.65,13.389738546377444
user_11094,30,10,24,28,21,14,18,21,124,0,137,4,0,0,4,ENGAGED,16.29,67.99165517241377,0.0,795.33,151.09231926308146
user_12325,17,11,8,21,12,22,18,24,85,0,102,4,0,0,3,ENGAGED,3.98,9.722018348623855,0.2,198.83,26.52392416849281
user_10688,134,20,117,71,107,106,74,53,576,0,510,27,5,28,59,ENGAGED,1.74,34.227154213036535,0.0,785.15,95.11321189215901
user_11443,77,141,99,128,54,108,91,191,507,0,663,16,2,4,13,ENGAGED,5.96,34.47008595988537,0.0,737.7,95.14242445624859
user_10486,11,22,23,19,9,23,15,30,92,0,99,9,7,1,6,ENGAGED,13.39,64.17131147540982,0.0,1238.3,197.29367123823943
user_11556,10,8,18,8,12,12,24,16,76,0,84,4,1,0,3,ENGAGED,15.73,31.57978260869565,0.2,198.83,46.130040365558386
user_11776,0,0,6,0,0,0,0,3,3,0,4,0,0,0,2,NOT_ENGAGED,39.665,39.468333333333334,0.2,79.53,42.37462231886754
user_10253,8,6,12,8,19,15,5,19,54,1,50,6,1,8,7,ENGAGED,6.91,22.676575342465757,0.0,371.74,49.28501612557024
user_13230,3,0,6,6,5,4,7,11,20,0,26,2,1,1,1,ENGAGED,42.55,187.8654838709677,0.0,425.53,188.6805086000973
user_12232,58,35,31,22,32,34,36,81,167,0,207,32,3,2,4,ENGAGED,3.98,4.77729838709678,0.14,39.77,5.410854471618492
user_11446,9,4,0,7,1,5,2,19,9,0,22,0,1,0,5,NOT_ENGAGED,9.94,20.205000000000005,0.2,139.18,30.723916429074286
user_12766,17,13,15,17,15,10,17,17,87,0,95,2,0,2,5,ENGAGED,7.52,28.100865384615368,0.0,178.95,39.79547142384143
user_11871,6,0,4,6,3,0,3,5,17,0,18,3,0,0,1,ENGAGED,2.085,2.6018181818181816,0.2,5.96,1.9064867623174764
user_13099,6,1,4,6,10,7,10,15,29,0,41,0,3,0,0,ENGAGED,30.755000000000003,112.9218181818182,0.22,595.35,144.6742100620648
user_12410,10,2,2,0,0,0,0,2,12,0,7,4,0,0,3,NOT_ENGAGED,0.2,0.6835714285714285,0.0,3.98,1.0890617496292367
user_13273,3,3,6,7,0,1,15,9,26,0,22,7,0,0,6,ENGAGED,1.72,2.1285714285714286,0.0,4.97,1.6895076603714412
user_11987,26,16,32,42,9,12,26,71,92,0,141,5,9,1,7,ENGAGED,10.6,29.685030674846615,0.0,494.46,59.9925562910813
user_11200,29,15,14,17,40,19,20,47,107,0,135,13,1,0,5,ENGAGED,3.0,6.254415584415593,0.08,398.86,32.1215557292402
user_11534,16,19,39,28,7,26,17,31,121,0,138,6,4,0,4,ENGAGED,4.57,11.371578947368427,0.2,79.53,17.82172415326448
user_10274,16,4,21,14,5,13,5,19,59,0,58,12,1,0,7,ENGAGED,8.9,26.32076923076923,0.0,298.25,46.650366593379566
user_11669,19,9,40,27,22,11,16,13,131,0,114,13,0,0,17,ENGAGED,0.81,15.01305555555555,0.0,445.35,55.292336502565846
user_10450,56,56,77,72,47,46,78,74,358,0,290,95,15,3,29,ENGAGED,6.09,13.546851851851857,0.0,397.66,31.553778205921546
user_10908,67,64,110,92,87,92,84,100,496,1,547,24,1,4,19,ENGAGED,4.915,16.339563758389293,0.0,382.98,38.805726396421335
user_11591,7,8,11,6,11,15,14,17,55,0,59,1,0,0,12,ENGAGED,11.015,39.556666666666665,0.2,497.08,74.17291138345986
user_12528,18,16,16,31,22,13,13,52,77,0,81,16,23,0,9,ENGAGED,19.09,54.76728682170542,0.0,596.5,103.99263442781611
user_14261,0,4,0,0,0,3,3,5,5,0,6,2,0,0,2,ENGAGED,2.985,15.86,0.0,119.3,36.85322449332698
user_12721,9,3,9,3,3,6,10,11,32,0,31,1,2,1,8,ENGAGED,3.06,33.852325581395355,0.0,170.21,53.77390156666147
user_13606,7,7,0,15,10,8,2,18,31,0,34,5,4,0,6,ENGAGED,9.59,22.37877551020408,0.0,101.26,28.685780931256765
user_12107,10,11,4,7,11,8,8,13,46,0,49,3,1,2,4,ENGAGED,8.51,21.991694915254232,0.0,99.42,28.333986425014487
user_10345,13,12,5,8,8,4,0,18,32,0,39,3,5,0,3,ENGAGED,13.344999999999999,33.46319999999999,0.2,152.7,47.727454959362326
user_10788,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,NOT_ENGAGED,3.98,3.98,3.98,3.98,
user_11674,5,2,38,9,1,8,3,12,54,0,45,4,2,0,15,ENGAGED,3.56,17.75863636363637,0.0,198.83,38.7109884175764
user_12486,4,9,9,7,4,6,7,17,29,0,38,5,2,0,1,ENGAGED,12.245000000000001,36.86239130434783,0.2,367.84,73.61488738879997
user_12423,13,3,18,5,9,7,2,8,49,0,51,5,0,0,1,NOT_ENGAGED,10.21,36.390877192982465,0.2,298.25,54.895722194796015
user_11434,10,11,4,13,6,10,4,17,41,1,51,0,1,0,5,ENGAGED,17.725,35.23051724137931,0.2,198.83,46.024019565013546
user_11483,7,19,3,1,9,4,3,16,30,0,40,1,2,0,3,ENGAGED,12.33,19.546304347826087,0.2,159.07,27.07456652848414
user_10483,2,11,0,5,16,7,3,13,31,0,42,1,0,0,1,ENGAGED,25.575,25.534318181818183,0.2,79.53,19.19524764316555
user_13258,2,0,4,0,7,1,13,9,18,0,21,3,1,0,2,ENGAGED,6.45,112.33185185185182,0.2,359.74,146.48059041905745
user_11687,0,0,6,0,3,2,3,6,8,0,11,1,1,0,1,NOT_ENGAGED,16.37,36.752142857142864,0.2,198.83,59.442389844618134
user_11486,10,5,18,13,7,4,7,2,62,0,53,1,0,8,2,ENGAGED,3.12,21.516718750000006,0.0,656.94,87.07272042059701
user_13082,11,1,6,4,6,3,12,6,37,0,39,2,1,0,1,ENGAGED,3.98,23.395116279069768,0.2,198.83,50.10268676248301
user_11600,27,24,44,28,34,35,32,14,210,0,180,22,2,10,10,ENGAGED,6.904999999999999,38.93375000000002,0.0,1361.7,171.95486990901418
user_11689,11,15,9,29,13,12,16,13,92,0,91,9,0,0,5,ENGAGED,14.54,30.40085714285714,0.0,198.87,50.81400274746893
user_12115,33,50,36,59,39,53,37,63,244,2,275,7,3,0,20,ENGAGED,7.37,18.935928338762235,0.0,280.85,30.84782492572925
user_13080,36,32,25,75,50,21,34,93,180,0,205,22,35,1,10,ENGAGED,19.88,50.308241758241735,0.0,618.76,76.39045305678421
user_12556,3,6,0,10,24,11,15,24,45,0,46,9,9,0,5,ENGAGED,9.94,22.554492753623197,0.0,119.3,29.51793774361576
user_12155,6,11,16,0,2,4,1,9,31,0,29,7,1,0,3,ENGAGED,8.0,18.19475,0.0,69.59,19.570712549099664
user_13656,12,5,19,0,14,16,11,26,51,0,72,0,0,0,5,ENGAGED,29.44,105.30532467532461,0.2,397.66,146.1195020178997
user_10978,0,1,0,0,0,0,3,2,2,0,3,0,0,0,1,NOT_ENGAGED,1.98,2.035,0.2,3.98,1.544506393641671
user_12558,17,8,13,2,14,6,23,17,66,0,59,19,0,0,5,ENGAGED,68.09,128.88638554216865,0.0,1668.09,300.7481360223579
user_10111,10,2,1,0,1,2,0,4,12,0,11,3,0,0,2,ENGAGED,1.5899999999999999,7.77625,0.2,39.77,13.019626146706363
user_11763,24,4,27,19,18,16,24,7,125,0,108,18,1,0,5,ENGAGED,0.8,2.4531060606060606,0.0,59.65,5.9862416215872924
user_12870,0,6,2,6,0,2,0,5,11,0,13,2,0,0,1,ENGAGED,31.615000000000002,43.155625,0.2,258.48,63.27996554663516
user_11015,5,1,3,1,5,3,3,6,15,0,12,4,3,0,2,ENGAGED,3.98,12.762380952380951,0.0,59.65,18.092166510609477
user_12343,3,9,2,3,7,4,9,11,26,0,31,3,0,1,2,ENGAGED,7.95,30.196486486486485,0.0,207.64,55.095796936700076
user_12045,10,12,8,8,8,7,3,15,41,0,51,1,2,1,1,ENGAGED,4.39,63.236964285714286,0.2,596.5,135.21172013374422
user_12676,8,3,9,0,6,4,1,6,25,0,22,5,1,0,3,NOT_ENGAGED,8.51,296.76774193548385,0.2,1702.13,615.7181445580961
user_11414,10,1,14,13,2,6,4,11,39,0,35,13,0,0,2,ENGAGED,10.7,21.9054,0.2,139.18,30.34459157068747
user_13062,26,30,36,44,27,23,34,15,205,0,217,2,0,0,1,ENGAGED,7.5,28.568000000000012,0.2,202.8,53.995373263653605
user_11379,6,2,14,7,4,18,5,24,32,0,45,4,6,0,1,ENGAGED,11.565,37.59142857142857,0.2,198.83,49.45010092566487
user_11784,8,3,15,12,0,2,4,12,32,0,27,9,1,1,6,ENGAGED,4.57,81.59181818181816,0.0,329.88,107.15593721459518
user_10828,11,5,8,28,13,9,11,8,77,0,79,0,0,0,6,ENGAGED,3.87,18.02976470588235,0.0,198.83,36.21238471968996
user_10248,13,7,6,8,16,4,19,13,60,0,40,20,3,0,10,ENGAGED,2.78,9.124931506849315,0.0,37.39,10.99470151725716
user_10275,12,5,12,16,10,9,8,10,62,0,63,3,4,0,2,ENGAGED,14.445,47.91861111111112,0.2,497.08,108.79154343048675
user_11284,164,98,132,99,130,149,146,72,846,0,803,28,23,6,58,ENGAGED,3.395,27.474978213507622,0.0,994.16,89.31682298909536
user_11044,12,7,52,15,27,34,15,32,130,0,111,28,7,5,11,ENGAGED,10.645,59.49901234567901,0.0,676.45,150.2674026143377
user_12574,8,5,15,17,13,4,9,22,49,0,47,12,8,0,4,ENGAGED,2.98,5.916197183098589,0.19,39.77,7.474366359421319
user_11158,2,0,0,0,1,0,3,3,3,0,5,0,0,0,1,ENGAGED,1.095,1.758333333333333,0.2,3.98,1.8552888364528761
user_10647,1,3,4,3,4,3,3,7,14,0,17,2,0,0,2,ENGAGED,39.16,228.04333333333332,0.2,1531.92,426.0938372745297
user_10893,25,6,15,16,24,17,16,20,99,0,102,3,3,3,8,ENGAGED,1.71,5.93361344537815,0.0,77.15,11.081841517032775
user_13202,6,0,0,0,0,1,1,1,7,0,7,1,0,0,0,ENGAGED,9.445,24.064999999999998,0.2,71.58,28.965053327858975
user_10536,18,7,9,6,15,12,16,20,63,0,60,16,2,0,5,ENGAGED,16.3,36.37481927710841,0.0,242.18,54.14948436485
user_10686,1,0,1,1,4,2,1,1,9,0,8,2,0,0,0,ENGAGED,1.18,1.5850000000000002,0.79,3.98,0.9725481993197047
user_11497,10,28,19,28,14,16,14,30,99,0,121,4,0,0,4,ENGAGED,23.35,56.95093023255814,0.0,725.36,94.22492168378494
user_12137,18,38,27,24,20,39,25,60,131,0,172,11,3,1,4,ENGAGED,4.63,24.84544502617804,0.0,678.54,67.3255379925413
user_11175,21,5,19,11,14,7,9,25,61,0,65,16,0,0,5,ENGAGED,55.925,158.0493023255814,0.0,892.64,237.03343471676135
user_13064,2,3,4,9,6,1,3,12,16,0,23,2,0,0,3,ENGAGED,19.604999999999997,37.00714285714286,0.0,159.07,47.47881467966784
user_10508,21,9,10,7,16,20,8,69,22,0,67,2,6,1,15,ENGAGED,16.14,135.9103296703297,0.0,2048.62,302.04264355826956
user_11968,31,49,25,47,32,42,39,48,217,0,234,8,4,6,13,ENGAGED,9.15,30.50969811320755,0.0,596.5,65.47644835589709
user_10494,5,8,3,10,8,3,9,17,29,0,33,4,2,2,5,ENGAGED,4.09,30.145000000000007,0.0,317.65,65.17782324789108
user_10177,29,1,12,3,11,14,14,26,58,0,60,5,11,1,7,ENGAGED,11.385,40.45988095238096,0.0,198.83,54.14231526629884
user_10607,32,41,51,53,47,30,29,54,229,0,264,10,1,5,3,ENGAGED,7.95,21.379222614840998,0.0,433.98,47.62749480180179
user_10554,2,10,0,2,0,1,2,5,12,0,14,2,0,0,1,ENGAGED,2.96,6.801176470588236,0.2,38.24,11.951749810358807
user_11336,2,0,7,0,0,0,0,4,5,0,8,0,0,0,1,NOT_ENGAGED,7.01,13.845555555555556,0.2,49.71,18.722270235678625
user_12550,9,12,6,10,11,8,16,12,60,0,63,7,1,0,1,ENGAGED,24.785,42.454027777777775,0.2,397.66,64.68390412276146
user_11361,4,8,0,8,0,0,0,15,5,0,12,0,4,0,4,ENGAGED,19.88,26.285999999999994,0.2,79.53,23.79304816648408
user_11969,4,15,23,14,11,17,7,22,69,0,65,10,3,0,13,ENGAGED,10.18,106.4734065934066,0.0,1828.21,302.16343950186877
user_10497,12,11,15,16,10,14,13,17,74,0,82,3,2,0,4,ENGAGED,10.81,34.11318681318682,0.2,298.25,55.757207503786155
user_10231,3,0,1,1,2,3,3,3,10,0,10,2,0,0,1,ENGAGED,3.98,48.646153846153844,0.2,198.83,80.82014152203043
user_12900,16,15,27,4,9,12,13,31,65,0,84,3,4,1,4,ENGAGED,10.205,28.217291666666686,0.0,397.66,60.95388205726421
user_10357,10,17,17,9,9,9,20,56,35,0,70,3,9,0,9,ENGAGED,7.58,27.469450549450556,0.01,535.35,68.85168708273743
user_11424,24,21,34,17,39,26,14,29,146,0,146,14,1,4,10,ENGAGED,5.94,4356.8789714285695,0.0,759050.72,57377.37657826039
user_10049,3,0,2,1,0,0,0,3,3,0,5,0,0,0,1,ENGAGED,2.985,4.653333333333333,0.2,9.94,4.266697395722676
user_14038,7,11,5,16,1,6,12,19,39,0,36,10,3,0,9,ENGAGED,39.245000000000005,92.62724137931035,0.0,238.6,89.49156666712905
user_10167,10,2,2,2,6,9,8,10,29,0,26,6,3,2,2,ENGAGED,39.77,60.631282051282064,0.0,217.24,70.10149146921074
user_11627,8,0,1,6,0,0,0,12,3,0,5,0,8,0,2,NOT_ENGAGED,0.2,1.5333333333333328,0.2,4.97,1.8743671948026566
user_10336,0,0,4,0,4,1,5,4,10,0,11,2,0,0,1,ENGAGED,28.785,58.19,0.2,160.75,66.01599153585092
user_10659,2,0,0,1,5,3,6,4,13,0,14,1,0,0,2,ENGAGED,21.75,85.07000000000001,0.2,576.61,167.56627397838741
user_10821,9,13,12,28,6,11,2,19,62,0,55,4,2,11,9,ENGAGED,7.16,35.53271604938272,0.0,299.17,72.27338299838236
